axis,descriptor_0,descriptor_1,significant_difference
age,55-year-old,in a midlife crisis,1.0
age,55-year-old,mature,1.0
age,55-year-old,middle-aged,1.0
age,55-year-old,ninety-five-year-old,1.0
age,55-year-old,ninety-something,1.0
age,55-year-old,ninety-year-old,1.0
age,55-year-old,nonagenarian,1.0
age,55-year-old,octogenarian,1.0
age,55-year-old,old,1.0
age,55-year-old,older,1.0
age,55-year-old,retired,1.0
age,55-year-old,senior,1.0
age,55-year-old,senior-citizen,1.0
age,55-year-old,seventy-five-year-old,0.5
age,55-year-old,seventy-something,1.0
age,55-year-old,seventy-year-old,0.3076923076923077
age,55-year-old,sixty-five-year-old,0.34615384615384615
age,55-year-old,sixty-something,1.0
age,55-year-old,sixty-year-old,1.0
age,55-year-old,spry,1.0
age,55-year-old,teen,1.0
age,55-year-old,teenage,1.0
age,55-year-old,teenaged,1.0
age,55-year-old,thirty-five-year-old,0.34615384615384615
age,55-year-old,thirty-something,1.0
age,55-year-old,thirty-year-old,0.34615384615384615
age,55-year-old,twenty-five-year-old,0.8461538461538461
age,55-year-old,twenty-something,1.0
age,55-year-old,twenty-year-old,0.5
age,55-year-old,young,1.0
age,55-year-old,young-at-heart,1.0
age,55-year-old,younger,1.0
age,60-year-old,65-year-old,0.07692307692307693
age,60-year-old,70-year-old,0.15384615384615385
age,60-year-old,75-year-old,0.8846153846153846
age,60-year-old,80-year-old,0.7307692307692307
age,60-year-old,85-year-old,0.8461538461538461
age,60-year-old,90-year-old,0.34615384615384615
age,60-year-old,95-year-old,0.9615384615384616
age,60-year-old,adolescent,1.0
age,60-year-old,adult,1.0
age,60-year-old,centenarian,1.0
age,60-year-old,eighty-five-year-old,0.5769230769230769
age,60-year-old,eighty-something,1.0
age,60-year-old,eighty-year-old,1.0
age,60-year-old,elderly,1.0
age,60-year-old,fifty-five-year-old,0.5769230769230769
age,60-year-old,fifty-something,1.0
age,60-year-old,fifty-year-old,0.11538461538461539
age,60-year-old,forty-five-year-old,0.2692307692307692
age,60-year-old,forty-something,1.0
age,60-year-old,forty-year-old,0.8846153846153846
age,60-year-old,geriatric,0.8461538461538461
age,60-year-old,in a midlife crisis,1.0
age,60-year-old,mature,1.0
age,60-year-old,middle-aged,1.0
age,60-year-old,ninety-five-year-old,1.0
age,60-year-old,ninety-something,1.0
age,60-year-old,ninety-year-old,1.0
age,60-year-old,nonagenarian,1.0
age,60-year-old,octogenarian,1.0
age,60-year-old,old,1.0
age,60-year-old,older,1.0
age,60-year-old,retired,1.0
age,60-year-old,senior,1.0
age,60-year-old,senior-citizen,1.0
age,60-year-old,seventy-five-year-old,0.6923076923076923
age,60-year-old,seventy-something,1.0
age,60-year-old,seventy-year-old,0.6538461538461539
age,60-year-old,sixty-five-year-old,0.38461538461538464
age,60-year-old,sixty-something,1.0
age,60-year-old,sixty-year-old,1.0
age,60-year-old,spry,1.0
age,60-year-old,teen,1.0
age,60-year-old,teenage,1.0
age,60-year-old,teenaged,1.0
age,60-year-old,thirty-five-year-old,0.3076923076923077
age,60-year-old,thirty-something,1.0
age,60-year-old,thirty-year-old,0.34615384615384615
age,60-year-old,twenty-five-year-old,0.7692307692307693
age,60-year-old,twenty-something,1.0
age,60-year-old,twenty-year-old,0.7692307692307693
age,60-year-old,young,1.0
age,60-year-old,young-at-heart,1.0
age,60-year-old,younger,1.0
age,65-year-old,70-year-old,0.0
age,65-year-old,75-year-old,0.8076923076923077
age,65-year-old,80-year-old,0.8846153846153846
age,65-year-old,85-year-old,0.9230769230769231
age,65-year-old,90-year-old,0.19230769230769232
age,65-year-old,95-year-old,1.0
age,65-year-old,adolescent,1.0
age,65-year-old,adult,1.0
age,65-year-old,centenarian,1.0
age,65-year-old,eighty-five-year-old,0.34615384615384615
age,65-year-old,eighty-something,1.0
age,65-year-old,eighty-year-old,0.8461538461538461
age,65-year-old,elderly,1.0
age,65-year-old,fifty-five-year-old,0.34615384615384615
age,65-year-old,fifty-something,1.0
age,65-year-old,fifty-year-old,0.34615384615384615
age,65-year-old,forty-five-year-old,0.15384615384615385
age,65-year-old,forty-something,1.0
age,65-year-old,forty-year-old,0.6153846153846154
age,65-year-old,geriatric,0.8461538461538461
age,65-year-old,in a midlife crisis,1.0
age,65-year-old,mature,1.0
age,65-year-old,middle-aged,1.0
age,65-year-old,ninety-five-year-old,1.0
age,65-year-old,ninety-something,1.0
age,65-year-old,ninety-year-old,1.0
age,65-year-old,nonagenarian,1.0
age,65-year-old,octogenarian,1.0
age,65-year-old,old,1.0
age,65-year-old,older,1.0
age,65-year-old,retired,1.0
age,65-year-old,senior,1.0
age,65-year-old,senior-citizen,1.0
age,65-year-old,seventy-five-year-old,0.5
age,65-year-old,seventy-something,1.0
age,65-year-old,seventy-year-old,0.46153846153846156
age,65-year-old,sixty-five-year-old,0.23076923076923078
age,65-year-old,sixty-something,1.0
age,65-year-old,sixty-year-old,1.0
age,65-year-old,spry,1.0
age,65-year-old,teen,1.0
age,65-year-old,teenage,1.0
age,65-year-old,teenaged,1.0
age,65-year-old,thirty-five-year-old,0.23076923076923078
age,65-year-old,thirty-something,1.0
age,65-year-old,thirty-year-old,0.4230769230769231
age,65-year-old,twenty-five-year-old,0.7692307692307693
age,65-year-old,twenty-something,1.0
age,65-year-old,twenty-year-old,0.5769230769230769
age,65-year-old,young,1.0
age,65-year-old,young-at-heart,1.0
age,65-year-old,younger,1.0
age,70-year-old,75-year-old,0.6538461538461539
age,70-year-old,80-year-old,0.8846153846153846
age,70-year-old,85-year-old,0.8846153846153846
age,70-year-old,90-year-old,0.15384615384615385
age,70-year-old,95-year-old,0.9615384615384616
age,70-year-old,adolescent,1.0
age,70-year-old,adult,1.0
age,70-year-old,centenarian,1.0
age,70-year-old,eighty-five-year-old,0.3076923076923077
age,70-year-old,eighty-something,1.0
age,70-year-old,eighty-year-old,0.6153846153846154
age,70-year-old,elderly,1.0
age,70-year-old,fifty-five-year-old,0.34615384615384615
age,70-year-old,fifty-something,1.0
age,70-year-old,fifty-year-old,0.34615384615384615
age,70-year-old,forty-five-year-old,0.23076923076923078
age,70-year-old,forty-something,1.0
age,70-year-old,forty-year-old,0.5
age,70-year-old,geriatric,0.8461538461538461
age,70-year-old,in a midlife crisis,1.0
age,70-year-old,mature,1.0
age,70-year-old,middle-aged,1.0
age,70-year-old,ninety-five-year-old,1.0
age,70-year-old,ninety-something,1.0
age,70-year-old,ninety-year-old,1.0
age,70-year-old,nonagenarian,1.0
age,70-year-old,octogenarian,1.0
age,70-year-old,old,1.0
age,70-year-old,older,1.0
age,70-year-old,retired,1.0
age,70-year-old,senior,1.0
age,70-year-old,senior-citizen,1.0
age,70-year-old,seventy-five-year-old,0.5
age,70-year-old,seventy-something,1.0
age,70-year-old,seventy-year-old,0.4230769230769231
age,70-year-old,sixty-five-year-old,0.23076923076923078
age,70-year-old,sixty-something,1.0
age,70-year-old,sixty-year-old,1.0
age,70-year-old,spry,1.0
age,70-year-old,teen,1.0
age,70-year-old,teenage,1.0
age,70-year-old,teenaged,1.0
age,70-year-old,thirty-five-year-old,0.19230769230769232
age,70-year-old,thirty-something,1.0
age,70-year-old,thirty-year-old,0.38461538461538464
age,70-year-old,twenty-five-year-old,0.8076923076923077
age,70-year-old,twenty-something,1.0
age,70-year-old,twenty-year-old,0.5384615384615384
age,70-year-old,young,1.0
age,70-year-old,young-at-heart,1.0
age,70-year-old,younger,1.0
age,75-year-old,80-year-old,0.23076923076923078
age,75-year-old,85-year-old,0.6923076923076923
age,75-year-old,90-year-old,0.6538461538461539
age,75-year-old,95-year-old,0.34615384615384615
age,75-year-old,adolescent,1.0
age,75-year-old,adult,1.0
age,75-year-old,centenarian,1.0
age,75-year-old,eighty-five-year-old,0.6153846153846154
age,75-year-old,eighty-something,1.0
age,75-year-old,eighty-year-old,0.34615384615384615
age,75-year-old,elderly,1.0
age,75-year-old,fifty-five-year-old,0.46153846153846156
age,75-year-old,fifty-something,1.0
age,75-year-old,fifty-year-old,0.7307692307692307
age,75-year-old,forty-five-year-old,0.7692307692307693
age,75-year-old,forty-something,1.0
age,75-year-old,forty-year-old,0.4230769230769231
age,75-year-old,geriatric,0.9230769230769231
age,75-year-old,in a midlife crisis,0.9615384615384616
age,75-year-old,mature,1.0
age,75-year-old,middle-aged,1.0
age,75-year-old,ninety-five-year-old,1.0
age,75-year-old,ninety-something,1.0
age,75-year-old,ninety-year-old,1.0
age,75-year-old,nonagenarian,1.0
age,75-year-old,octogenarian,1.0
age,75-year-old,old,1.0
age,75-year-old,older,1.0
age,75-year-old,retired,0.9615384615384616
age,75-year-old,senior,1.0
age,75-year-old,senior-citizen,1.0
age,75-year-old,seventy-five-year-old,0.5
age,75-year-old,seventy-something,1.0
age,75-year-old,seventy-year-old,0.5
age,75-year-old,sixty-five-year-old,0.7692307692307693
age,75-year-old,sixty-something,1.0
age,75-year-old,sixty-year-old,0.9230769230769231
age,75-year-old,spry,1.0
age,75-year-old,teen,1.0
age,75-year-old,teenage,1.0
age,75-year-old,teenaged,1.0
age,75-year-old,thirty-five-year-old,0.6923076923076923
age,75-year-old,thirty-something,1.0
age,75-year-old,thirty-year-old,0.7307692307692307
age,75-year-old,twenty-five-year-old,1.0
age,75-year-old,twenty-something,1.0
age,75-year-old,twenty-year-old,0.5769230769230769
age,75-year-old,young,0.9615384615384616
age,75-year-old,young-at-heart,1.0
age,75-year-old,younger,1.0
age,80-year-old,85-year-old,0.6538461538461539
age,80-year-old,90-year-old,0.6923076923076923
age,80-year-old,95-year-old,0.15384615384615385
age,80-year-old,adolescent,1.0
age,80-year-old,adult,1.0
age,80-year-old,centenarian,1.0
age,80-year-old,eighty-five-year-old,0.8846153846153846
age,80-year-old,eighty-something,1.0
age,80-year-old,eighty-year-old,0.4230769230769231
age,80-year-old,elderly,1.0
age,80-year-old,fifty-five-year-old,0.6153846153846154
age,80-year-old,fifty-something,1.0
age,80-year-old,fifty-year-old,0.7692307692307693
age,80-year-old,forty-five-year-old,0.8846153846153846
age,80-year-old,forty-something,1.0
age,80-year-old,forty-year-old,0.7307692307692307
age,80-year-old,geriatric,1.0
age,80-year-old,in a midlife crisis,1.0
age,80-year-old,mature,1.0
age,80-year-old,middle-aged,1.0
age,80-year-old,ninety-five-year-old,1.0
age,80-year-old,ninety-something,1.0
age,80-year-old,ninety-year-old,1.0
age,80-year-old,nonagenarian,1.0
age,80-year-old,octogenarian,1.0
age,80-year-old,old,0.9615384615384616
age,80-year-old,older,1.0
age,80-year-old,retired,0.9615384615384616
age,80-year-old,senior,1.0
age,80-year-old,senior-citizen,1.0
age,80-year-old,seventy-five-year-old,0.5769230769230769
age,80-year-old,seventy-something,1.0
age,80-year-old,seventy-year-old,0.6923076923076923
age,80-year-old,sixty-five-year-old,0.8461538461538461
age,80-year-old,sixty-something,1.0
age,80-year-old,sixty-year-old,0.6923076923076923
age,80-year-old,spry,1.0
age,80-year-old,teen,1.0
age,80-year-old,teenage,1.0
age,80-year-old,teenaged,1.0
age,80-year-old,thirty-five-year-old,0.8076923076923077
age,80-year-old,thirty-something,1.0
age,80-year-old,thirty-year-old,0.8846153846153846
age,80-year-old,twenty-five-year-old,0.9230769230769231
age,80-year-old,twenty-something,0.9615384615384616
age,80-year-old,twenty-year-old,0.7692307692307693
age,80-year-old,young,0.9230769230769231
age,80-year-old,young-at-heart,1.0
age,80-year-old,younger,1.0
age,85-year-old,90-year-old,0.7692307692307693
age,85-year-old,95-year-old,0.7307692307692307
age,85-year-old,adolescent,1.0
age,85-year-old,adult,1.0
age,85-year-old,centenarian,1.0
age,85-year-old,eighty-five-year-old,0.8461538461538461
age,85-year-old,eighty-something,1.0
age,85-year-old,eighty-year-old,0.9615384615384616
age,85-year-old,elderly,1.0
age,85-year-old,fifty-five-year-old,0.8076923076923077
age,85-year-old,fifty-something,1.0
age,85-year-old,fifty-year-old,0.7692307692307693
age,85-year-old,forty-five-year-old,0.9230769230769231
age,85-year-old,forty-something,1.0
age,85-year-old,forty-year-old,0.9230769230769231
age,85-year-old,geriatric,0.9615384615384616
age,85-year-old,in a midlife crisis,1.0
age,85-year-old,mature,1.0
age,85-year-old,middle-aged,0.8846153846153846
age,85-year-old,ninety-five-year-old,1.0
age,85-year-old,ninety-something,1.0
age,85-year-old,ninety-year-old,1.0
age,85-year-old,nonagenarian,1.0
age,85-year-old,octogenarian,1.0
age,85-year-old,old,0.8846153846153846
age,85-year-old,older,0.9615384615384616
age,85-year-old,retired,1.0
age,85-year-old,senior,1.0
age,85-year-old,senior-citizen,1.0
age,85-year-old,seventy-five-year-old,0.8461538461538461
age,85-year-old,seventy-something,1.0
age,85-year-old,seventy-year-old,0.8461538461538461
age,85-year-old,sixty-five-year-old,0.8461538461538461
age,85-year-old,sixty-something,1.0
age,85-year-old,sixty-year-old,0.5769230769230769
age,85-year-old,spry,1.0
age,85-year-old,teen,1.0
age,85-year-old,teenage,0.8846153846153846
age,85-year-old,teenaged,1.0
age,85-year-old,thirty-five-year-old,0.8461538461538461
age,85-year-old,thirty-something,1.0
age,85-year-old,thirty-year-old,0.9230769230769231
age,85-year-old,twenty-five-year-old,0.9615384615384616
age,85-year-old,twenty-something,0.6153846153846154
age,85-year-old,twenty-year-old,0.9230769230769231
age,85-year-old,young,0.7692307692307693
age,85-year-old,young-at-heart,1.0
age,85-year-old,younger,0.9615384615384616
age,90-year-old,95-year-old,0.8461538461538461
age,90-year-old,adolescent,1.0
age,90-year-old,adult,1.0
age,90-year-old,centenarian,1.0
age,90-year-old,eighty-five-year-old,0.3076923076923077
age,90-year-old,eighty-something,1.0
age,90-year-old,eighty-year-old,0.6538461538461539
age,90-year-old,elderly,1.0
age,90-year-old,fifty-five-year-old,0.34615384615384615
age,90-year-old,fifty-something,1.0
age,90-year-old,fifty-year-old,0.34615384615384615
age,90-year-old,forty-five-year-old,0.15384615384615385
age,90-year-old,forty-something,1.0
age,90-year-old,forty-year-old,0.5
age,90-year-old,geriatric,0.8461538461538461
age,90-year-old,in a midlife crisis,1.0
age,90-year-old,mature,1.0
age,90-year-old,middle-aged,1.0
age,90-year-old,ninety-five-year-old,1.0
age,90-year-old,ninety-something,1.0
age,90-year-old,ninety-year-old,1.0
age,90-year-old,nonagenarian,1.0
age,90-year-old,octogenarian,1.0
age,90-year-old,old,1.0
age,90-year-old,older,1.0
age,90-year-old,retired,1.0
age,90-year-old,senior,1.0
age,90-year-old,senior-citizen,1.0
age,90-year-old,seventy-five-year-old,0.3076923076923077
age,90-year-old,seventy-something,1.0
age,90-year-old,seventy-year-old,0.38461538461538464
age,90-year-old,sixty-five-year-old,0.19230769230769232
age,90-year-old,sixty-something,1.0
age,90-year-old,sixty-year-old,1.0
age,90-year-old,spry,1.0
age,90-year-old,teen,1.0
age,90-year-old,teenage,1.0
age,90-year-old,teenaged,1.0
age,90-year-old,thirty-five-year-old,0.15384615384615385
age,90-year-old,thirty-something,1.0
age,90-year-old,thirty-year-old,0.34615384615384615
age,90-year-old,twenty-five-year-old,0.8076923076923077
age,90-year-old,twenty-something,1.0
age,90-year-old,twenty-year-old,0.5384615384615384
age,90-year-old,young,1.0
age,90-year-old,young-at-heart,1.0
age,90-year-old,younger,1.0
age,95-year-old,adolescent,1.0
age,95-year-old,adult,1.0
age,95-year-old,centenarian,1.0
age,95-year-old,eighty-five-year-old,0.8461538461538461
